date,brand,sales
26/03/23,Producto 23,"$1,063.74"
26/03/23,Producto 4,$486.76
26/03/23,Producto 6,"$3,050.44"
26/03/23,Producto 10,$491.72
26/03/23,Producto 16,$11.24
26/03/23,Producto 11,$43.98
26/03/23,Producto 18,$22.47
26/03/23,Producto 9,"$5,205.91"
26/03/23,Producto 17,$843.51
26/03/23,Producto 14,"$1,952.15"
27/03/23,Producto 14,"$1,255.00"
27/03/23,Producto 9,"$2,690.66"
27/03/23,Producto 24,$274.89
27/03/23,Producto 7,"$1,430.23"
27/03/23,Producto 17,$495.71
27/03/23,Producto 23,$703.45
27/03/23,Producto 6,"$1,960.03"
27/03/23,Producto 5,"$1,406.19"
27/03/23,Producto 10,$374.79
27/03/23,Producto 16,$9.99
27/03/23,Producto 4,$318.84
27/03/23,Producto 3,$24.90
27/03/23,Producto 11,$21.99
28/03/23,Producto 4,$434.78
28/03/23,Producto 16,$10.49
28/03/23,Producto 14,"$1,164.81"
28/03/23,Producto 23,$707.99
28/03/23,Producto 11,$77.72
28/03/23,Producto 24,$410.80
28/03/23,Producto 7,"$1,519.63"
28/03/23,Producto 10,$445.75
28/03/23,Producto 6,"$1,967.72"
28/03/23,Producto 17,$431.74
28/03/23,Producto 1,$17.99
28/03/23,Producto 9,"$2,783.83"
28/03/23,Producto 5,"$1,281.26"
28/03/23,Producto 3,$12.45
29/03/23,Producto 11,$21.99
29/03/23,Producto 5,"$1,546.44"
29/03/23,Producto 14,"$1,431.52"
29/03/23,Producto 4,$458.89
29/03/23,Producto 24,$565.72
29/03/23,Producto 7,"$1,801.07"
29/03/23,Producto 3,$19.92
29/03/23,Producto 23,$725.63
29/03/23,Producto 17,$562.65
29/03/23,Producto 9,"$3,325.42"
29/03/23,Producto 6,"$1,967.04"
29/03/23,Producto 10,$553.14
29/03/23,Producto 1,$17.99
30/03/23,Producto 23,$787.53
30/03/23,Producto 5,"$2,277.38"
30/03/23,Producto 10,$460.20
30/03/23,Producto 18,$43.46
30/03/23,Producto 14,"$1,580.95"
30/03/23,Producto 3,$14.94
30/03/23,Producto 9,"$4,728.54"
30/03/23,Producto 11,$21.99
30/03/23,Producto 24,$590.71
30/03/23,Producto 1,$76.45
30/03/23,Producto 6,"$3,089.59"
30/03/23,Producto 4,$569.83
30/03/23,Producto 17,$562.16
30/03/23,Producto 7,"$2,102.56"
31/03/23,Producto 6,"$4,100.85"
31/03/23,Producto 18,$21.97
31/03/23,Producto 23,"$1,238.93"
31/03/23,Producto 24,$886.57
31/03/23,Producto 1,$139.41
31/03/23,Producto 10,$791.49
31/03/23,Producto 9,"$7,325.50"
31/03/23,Producto 5,"$3,573.34"
31/03/23,Producto 14,"$2,228.54"
31/03/23,Producto 3,$27.39
31/03/23,Producto 17,$933.93
31/03/23,Producto 4,$843.58
31/03/23,Producto 11,$43.98
31/03/23,Producto 16,$5.00
31/03/23,Producto 7,"$3,527.46"
01/04/23,Producto 10,"$1,045.33"
01/04/23,Producto 16,$10.49
01/04/23,Producto 9,"$7,692.78"
01/04/23,Producto 17,"$1,495.08"
01/04/23,Producto 18,$10.98
01/04/23,Producto 4,$609.69
01/04/23,Producto 1,$62.96
01/04/23,Producto 3,$12.45
01/04/23,Producto 6,"$5,216.99"
01/04/23,Producto 14,"$2,492.25"
01/04/23,Producto 7,"$3,747.91"
01/04/23,Producto 23,"$1,351.96"
01/04/23,Producto 24,"$1,070.47"
01/04/23,Producto 5,"$4,274.76"
02/04/23,Producto 24,$815.60
02/04/23,Producto 7,"$2,317.19"
02/04/23,Producto 3,$27.39
02/04/23,Producto 4,$354.82
02/04/23,Producto 18,$21.97
02/04/23,Producto 9,"$5,602.52"
02/04/23,Producto 23,"$1,043.69"
02/04/23,Producto 11,$43.98
02/04/23,Producto 5,"$2,951.15"
02/04/23,Producto 1,$71.96
02/04/23,Producto 6,"$3,449.60"
02/04/23,Producto 10,$611.62
02/04/23,Producto 17,"$1,006.90"
02/04/23,Producto 14,"$1,997.13"
03/04/23,Producto 17,$417.75
03/04/23,Producto 10,$554.65
03/04/23,Producto 4,$497.75
03/04/23,Producto 3,$24.90
03/04/23,Producto 18,$10.99
03/04/23,Producto 9,"$2,923.69"
03/04/23,Producto 23,$629.53
03/04/23,Producto 7,"$1,474.15"
03/04/23,Producto 6,"$2,278.98"
03/04/23,Producto 14,"$1,555.90"
03/04/23,Producto 5,"$1,973.23"
03/04/23,Producto 1,$40.78
03/04/23,Producto 24,$644.68
04/04/23,Producto 23,$663.83
04/04/23,Producto 5,"$1,606.08"
04/04/23,Producto 7,"$1,595.61"
04/04/23,Producto 18,$10.99
04/04/23,Producto 6,"$1,977.18"
04/04/23,Producto 1,$62.96
04/04/23,Producto 11,$22.00
04/04/23,Producto 9,"$3,213.05"
04/04/23,Producto 4,$417.79
04/04/23,Producto 3,$12.45
04/04/23,Producto 24,$624.69
04/04/23,Producto 14,"$1,413.09"
04/04/23,Producto 10,$476.19
04/04/23,Producto 17,$454.22
05/04/23,Producto 10,$397.77
05/04/23,Producto 24,$649.68
05/04/23,Producto 7,"$1,742.99"
05/04/23,Producto 1,$53.97
05/04/23,Producto 17,$384.78
05/04/23,Producto 14,"$1,496.15"
05/04/23,Producto 9,"$3,420.89"
05/04/23,Producto 5,"$1,328.78"
05/04/23,Producto 4,$466.77
05/04/23,Producto 23,$775.41
05/04/23,Producto 6,"$2,207.75"
05/04/23,Producto 3,$24.90
05/04/23,Producto 18,$10.49
06/04/23,Producto 14,"$1,657.67"
06/04/23,Producto 10,$453.73
06/04/23,Producto 9,"$4,375.71"
06/04/23,Producto 17,$670.62
06/04/23,Producto 3,$39.84
06/04/23,Producto 23,$790.66
06/04/23,Producto 5,"$2,460.53"
06/04/23,Producto 24,$884.56
06/04/23,Producto 18,$32.97
06/04/23,Producto 7,"$2,126.79"
06/04/23,Producto 16,$9.99
06/04/23,Producto 6,"$2,877.91"
06/04/23,Producto 4,$465.77
07/04/23,Producto 24,"$1,574.22"
07/04/23,Producto 5,"$3,688.80"
07/04/23,Producto 18,$10.99
07/04/23,Producto 11,$43.98
07/04/23,Producto 23,"$1,520.48"
07/04/23,Producto 17,"$1,262.28"
07/04/23,Producto 3,$22.41
07/04/23,Producto 9,"$8,734.28"
07/04/23,Producto 1,$17.99
07/04/23,Producto 7,"$3,774.36"
07/04/23,Producto 6,"$4,795.68"
07/04/23,Producto 14,"$2,987.19"
07/04/23,Producto 4,$976.52
07/04/23,Producto 10,$630.63
08/04/23,Producto 17,"$1,433.18"
08/04/23,Producto 18,$10.99
08/04/23,Producto 1,$143.92
08/04/23,Producto 11,$21.99
08/04/23,Producto 3,$32.37
08/04/23,Producto 10,$996.42
08/04/23,Producto 4,$820.60
08/04/23,Producto 14,"$4,117.91"
08/04/23,Producto 7,"$4,407.19"
08/04/23,Producto 5,"$5,193.45"
08/04/23,Producto 23,"$1,764.87"
08/04/23,Producto 24,"$1,864.07"
08/04/23,Producto 9,"$11,377.49"
08/04/23,Producto 6,"$6,948.86"
09/04/23,Producto 1,$53.97
09/04/23,Producto 3,$37.35
09/04/23,Producto 4,$567.72
09/04/23,Producto 7,"$3,271.62"
09/04/23,Producto 24,"$1,535.24"
09/04/23,Producto 23,"$1,144.13"
09/04/23,Producto 14,"$2,584.25"
09/04/23,Producto 10,$619.65
09/04/23,Producto 9,"$6,673.35"
09/04/23,Producto 6,"$4,759.06"
09/04/23,Producto 17,"$1,082.38"
09/04/23,Producto 5,"$3,574.92"
10/04/23,Producto 5,"$1,204.79"
10/04/23,Producto 14,"$1,089.91"
10/04/23,Producto 23,$547.44
10/04/23,Producto 6,"$1,965.20"
10/04/23,Producto 7,"$2,057.88"
10/04/23,Producto 9,"$3,543.81"
10/04/23,Producto 18,$21.98
10/04/23,Producto 10,$259.85
10/04/23,Producto 17,$282.84
10/04/23,Producto 24,$719.64
10/04/23,Producto 3,$17.43
10/04/23,Producto 4,$468.77
10/04/23,Producto 1,$35.98
10/04/23,Producto 11,$29.98
11/04/23,Producto 11,$43.98
11/04/23,Producto 1,$35.98
11/04/23,Producto 7,"$1,820.93"
11/04/23,Producto 17,$419.76
11/04/23,Producto 10,$252.85
11/04/23,Producto 3,$22.41
11/04/23,Producto 6,"$2,192.59"
11/04/23,Producto 5,"$1,519.59"
11/04/23,Producto 4,$387.80
11/04/23,Producto 23,$743.87
11/04/23,Producto 9,"$3,193.03"
11/04/23,Producto 14,"$1,199.70"
11/04/23,Producto 24,$659.67
12/04/23,Producto 23,$722.27
12/04/23,Producto 5,"$1,268.77"
12/04/23,Producto 6,"$2,322.25"
12/04/23,Producto 14,"$1,411.41"
12/04/23,Producto 17,$389.78
12/04/23,Producto 18,$10.99
12/04/23,Producto 3,$44.82
12/04/23,Producto 9,"$3,729.80"
12/04/23,Producto 1,$35.98
12/04/23,Producto 24,$882.56
12/04/23,Producto 4,$442.78
12/04/23,Producto 7,"$1,627.84"
12/04/23,Producto 10,$249.86
13/04/23,Producto 6,"$2,646.90"
13/04/23,Producto 10,$158.91
13/04/23,Producto 5,"$1,727.01"
13/04/23,Producto 11,$31.98
13/04/23,Producto 24,"$1,444.28"
13/04/23,Producto 9,"$4,263.45"
13/04/23,Producto 3,$9.96
13/04/23,Producto 17,$492.72
13/04/23,Producto 23,$743.65
13/04/23,Producto 7,"$2,147.12"
13/04/23,Producto 14,"$1,770.71"
13/04/23,Producto 4,$583.71
13/04/23,Producto 1,$17.99
14/04/23,Producto 17,$880.50
14/04/23,Producto 7,"$3,842.83"
14/04/23,Producto 6,"$4,350.34"
14/04/23,Producto 23,"$1,472.16"
14/04/23,Producto 9,"$7,657.79"
14/04/23,Producto 24,"$1,879.07"
14/04/23,Producto 4,"$1,072.46"
14/04/23,Producto 5,"$3,061.23"
14/04/23,Producto 3,$12.45
14/04/23,Producto 10,$427.76
14/04/23,Producto 14,"$2,435.67"
14/04/23,Producto 1,$17.99
14/04/23,Producto 11,$35.98
15/04/23,Producto 10,$659.63
15/04/23,Producto 9,"$8,777.29"
15/04/23,Producto 1,$215.88
15/04/23,Producto 6,"$5,096.52"
15/04/23,Producto 5,"$3,607.93"
15/04/23,Producto 11,$21.99
15/04/23,Producto 14,"$2,654.37"
15/04/23,Producto 17,"$1,075.39"
15/04/23,Producto 23,"$1,437.85"
15/04/23,Producto 16,$19.98
15/04/23,Producto 3,$19.92
15/04/23,Producto 4,$751.62
15/04/23,Producto 18,$10.98
15/04/23,Producto 7,"$4,271.35"
15/04/23,Producto 24,"$1,781.12"
16/04/23,Producto 16,$10.49
16/04/23,Producto 5,"$2,426.59"
16/04/23,Producto 24,"$1,304.35"
16/04/23,Producto 3,$49.80
16/04/23,Producto 1,$101.94
16/04/23,Producto 6,"$3,294.38"
16/04/23,Producto 18,$10.99
16/04/23,Producto 17,$577.67
16/04/23,Producto 10,$318.82
16/04/23,Producto 9,"$4,704.21"
16/04/23,Producto 7,"$2,903.35"
16/04/23,Producto 14,"$2,159.45"
16/04/23,Producto 4,$675.67
16/04/23,Producto 23,"$1,194.83"
17/04/23,Producto 23,$604.53
17/04/23,Producto 17,$297.83
17/04/23,Producto 10,$248.86
17/04/23,Producto 5,"$1,262.27"
17/04/23,Producto 3,$17.43
17/04/23,Producto 4,$464.77
17/04/23,Producto 9,"$2,641.45"
17/04/23,Producto 24,$584.71
17/04/23,Producto 7,"$2,155.76"
17/04/23,Producto 6,"$2,021.92"
17/04/23,Producto 14,"$1,265.06"
17/04/23,Producto 11,$12.99
17/04/23,Producto 1,$17.99
18/04/23,Producto 7,"$1,622.84"
18/04/23,Producto 3,$29.88
18/04/23,Producto 23,$786.71
18/04/23,Producto 9,"$2,887.29"
18/04/23,Producto 14,"$1,314.01"
18/04/23,Producto 4,$363.82
18/04/23,Producto 1,$17.99
18/04/23,Producto 6,"$2,276.93"
18/04/23,Producto 11,$13.99
18/04/23,Producto 5,"$1,201.30"
18/04/23,Producto 24,"$1,041.48"
18/04/23,Producto 17,$334.81
18/04/23,Producto 10,$266.85
19/04/23,Producto 7,"$2,134.79"
19/04/23,Producto 24,$955.53
19/04/23,Producto 5,"$1,408.19"
19/04/23,Producto 14,"$1,249.20"
19/04/23,Producto 23,$742.09
19/04/23,Producto 10,$287.84
19/04/23,Producto 1,$17.99
19/04/23,Producto 9,"$3,556.93"
19/04/23,Producto 4,$426.79
19/04/23,Producto 3,$29.88
19/04/23,Producto 17,$507.71
19/04/23,Producto 6,"$2,257.87"
19/04/23,Producto 18,$10.99
20/04/23,Producto 10,$265.85
20/04/23,Producto 24,"$1,209.40"
20/04/23,Producto 23,$792.87
20/04/23,Producto 14,"$1,799.95"
20/04/23,Producto 5,"$1,838.94"
20/04/23,Producto 3,$19.92
20/04/23,Producto 6,"$2,450.14"
20/04/23,Producto 4,$535.74
20/04/23,Producto 1,$35.98
20/04/23,Producto 9,"$4,385.44"
20/04/23,Producto 17,$619.65
20/04/23,Producto 18,$10.98
20/04/23,Producto 7,"$2,610.58"
21/04/23,Producto 24,"$2,426.80"
21/04/23,Producto 6,"$4,545.05"
21/04/23,Producto 5,"$3,687.89"
21/04/23,Producto 3,$54.78
21/04/23,Producto 10,$409.77
21/04/23,Producto 7,"$3,918.80"
21/04/23,Producto 17,"$1,041.41"
21/04/23,Producto 23,"$1,327.82"
21/04/23,Producto 9,"$6,840.49"
21/04/23,Producto 4,$875.57
21/04/23,Producto 1,$107.94
21/04/23,Producto 14,"$2,484.84"
22/04/23,Producto 1,$143.92
22/04/23,Producto 7,"$4,913.25"
22/04/23,Producto 4,"$1,124.44"
22/04/23,Producto 6,"$5,108.69"
22/04/23,Producto 17,"$1,175.33"
22/04/23,Producto 14,"$3,173.41"
22/04/23,Producto 9,"$7,850.44"
22/04/23,Producto 10,$675.62
22/04/23,Producto 24,"$2,058.97"
22/04/23,Producto 5,"$4,044.19"
22/04/23,Producto 3,$37.35
22/04/23,Producto 23,"$1,688.28"
23/04/23,Producto 10,$410.77
23/04/23,Producto 7,"$2,762.42"
23/04/23,Producto 9,"$4,013.66"
23/04/23,Producto 24,"$1,344.34"
23/04/23,Producto 23,"$1,207.91"
23/04/23,Producto 14,"$2,159.29"
23/04/23,Producto 1,$35.98
23/04/23,Producto 3,$22.41
23/04/23,Producto 4,$662.67
23/04/23,Producto 17,$770.56
23/04/23,Producto 5,"$2,694.45"
23/04/23,Producto 6,"$3,342.74"
24/04/23,Producto 5,"$1,304.25"
24/04/23,Producto 3,$22.41
24/04/23,Producto 17,$331.81
24/04/23,Producto 9,"$2,482.65"
24/04/23,Producto 10,$196.89
24/04/23,Producto 23,$662.49
24/04/23,Producto 4,$285.86
24/04/23,Producto 6,"$2,245.13"
24/04/23,Producto 24,$909.55
24/04/23,Producto 7,"$1,326.25"
24/04/23,Producto 14,"$1,399.93"
25/04/23,Producto 24,$904.55
25/04/23,Producto 9,"$2,810.83"
25/04/23,Producto 6,"$2,255.96"
25/04/23,Producto 14,"$1,532.85"
25/04/23,Producto 7,"$1,773.99"
25/04/23,Producto 5,"$1,307.24"
25/04/23,Producto 3,$9.96
25/04/23,Producto 10,$267.85
25/04/23,Producto 23,$794.36
25/04/23,Producto 4,$554.72
25/04/23,Producto 17,$487.72
26/04/23,Producto 1,$17.99
26/04/23,Producto 9,"$3,511.66"
26/04/23,Producto 3,$14.94
26/04/23,Producto 14,"$1,598.55"
26/04/23,Producto 4,$418.79
26/04/23,Producto 6,"$2,398.19"
26/04/23,Producto 23,$796.38
26/04/23,Producto 17,$436.75
26/04/23,Producto 24,$955.53
26/04/23,Producto 7,"$1,999.74"
26/04/23,Producto 5,"$1,561.09"
26/04/23,Producto 10,$391.78
27/04/23,Producto 17,$651.63
27/04/23,Producto 1,$53.97
27/04/23,Producto 6,"$2,948.92"
27/04/23,Producto 5,"$1,867.93"
27/04/23,Producto 9,"$4,251.01"
27/04/23,Producto 11,$21.99
27/04/23,Producto 7,"$2,597.04"
27/04/23,Producto 23,"$1,087.68"
27/04/23,Producto 24,"$1,014.50"
27/04/23,Producto 14,"$1,925.77"
27/04/23,Producto 16,$9.99
27/04/23,Producto 10,$609.66
27/04/23,Producto 3,$24.90
27/04/23,Producto 4,$681.66
28/04/23,Producto 23,"$1,640.61"
28/04/23,Producto 3,$12.45
28/04/23,Producto 4,"$1,524.24"
28/04/23,Producto 10,$869.51
28/04/23,Producto 6,"$5,207.84"
28/04/23,Producto 17,"$1,043.40"
28/04/23,Producto 9,"$7,149.80"
28/04/23,Producto 24,"$2,254.89"
28/04/23,Producto 12,$1.75
28/04/23,Producto 7,"$4,335.54"
28/04/23,Producto 5,"$3,781.81"
28/04/23,Producto 14,"$3,091.11"
28/04/23,Producto 1,$53.97
28/04/23,Producto 18,$1.75
29/04/23,Producto 5,"$3,881.25"
29/04/23,Producto 3,$27.39
29/04/23,Producto 1,$35.98
29/04/23,Producto 6,"$5,676.74"
29/04/23,Producto 10,$997.44
29/04/23,Producto 4,"$1,371.31"
29/04/23,Producto 14,"$3,471.73"
29/04/23,Producto 9,"$7,915.35"
29/04/23,Producto 23,"$1,635.51"
29/04/23,Producto 24,"$2,403.81"
29/04/23,Producto 17,"$1,176.33"
29/04/23,Producto 7,"$4,922.94"
30/04/23,Producto 5,"$2,372.64"
30/04/23,Producto 6,"$3,795.02"
30/04/23,Producto 4,$738.64
30/04/23,Producto 24,"$1,409.30"
30/04/23,Producto 3,$19.92
30/04/23,Producto 23,"$1,272.69"
30/04/23,Producto 10,$563.68
30/04/23,Producto 9,"$4,655.25"
30/04/23,Producto 1,$35.98
30/04/23,Producto 18,$10.99
30/04/23,Producto 14,"$2,520.48"
30/04/23,Producto 7,"$3,269.39"
30/04/23,Producto 17,$943.46
01/05/23,Producto 5,"$1,205.31"
01/05/23,Producto 17,$350.80
01/05/23,Producto 7,"$1,622.34"
01/05/23,Producto 6,"$2,099.72"
01/05/23,Producto 9,"$2,524.52"
01/05/23,Producto 3,$9.96
01/05/23,Producto 23,$673.32
01/05/23,Producto 14,"$1,274.15"
01/05/23,Producto 24,$839.58
01/05/23,Producto 4,$401.81
01/05/23,Producto 10,$241.86
02/05/23,Producto 24,"$1,144.43"
02/05/23,Producto 1,$35.98
02/05/23,Producto 17,$382.78
02/05/23,Producto 7,"$1,746.51"
02/05/23,Producto 10,$328.81
02/05/23,Producto 5,"$1,441.17"
02/05/23,Producto 3,$22.41
02/05/23,Producto 6,"$2,311.42"
02/05/23,Producto 9,"$3,230.83"
02/05/23,Producto 4,$594.72
02/05/23,Producto 14,"$1,513.40"
02/05/23,Producto 23,$813.53
03/05/23,Producto 18,$10.99
03/05/23,Producto 4,$421.80
03/05/23,Producto 24,"$1,419.29"
03/05/23,Producto 6,"$2,502.40"
03/05/23,Producto 7,"$2,555.36"
03/05/23,Producto 5,"$2,150.56"
03/05/23,Producto 23,$852.62
03/05/23,Producto 14,"$1,510.75"
03/05/23,Producto 3,$17.43
03/05/23,Producto 11,$21.99
03/05/23,Producto 9,"$3,855.63"
03/05/23,Producto 17,$747.57
03/05/23,Producto 10,$482.70
04/05/23,Producto 9,"$4,366.35"
04/05/23,Producto 23,$962.51
04/05/23,Producto 18,$22.47
04/05/23,Producto 4,$675.68
04/05/23,Producto 7,"$2,483.17"
04/05/23,Producto 17,$838.50
04/05/23,Producto 3,$22.41
04/05/23,Producto 14,"$1,529.04"
04/05/23,Producto 10,$490.69
04/05/23,Producto 24,"$1,305.35"
04/05/23,Producto 5,"$2,222.50"
04/05/23,Producto 6,"$2,620.21"
04/05/23,Producto 1,$49.97
05/05/23,Producto 14,"$2,395.23"
05/05/23,Producto 6,"$3,907.79"
05/05/23,Producto 24,"$1,899.05"
05/05/23,Producto 5,"$3,737.09"
05/05/23,Producto 1,$49.97
05/05/23,Producto 16,$20.98
05/05/23,Producto 10,$659.59
05/05/23,Producto 23,"$1,223.76"
05/05/23,Producto 9,"$7,600.35"
05/05/23,Producto 17,"$1,078.36"
05/05/23,Producto 4,"$1,096.48"
05/05/23,Producto 7,"$3,557.42"
05/05/23,Producto 3,$12.45
05/05/23,Producto 19,$15.99
05/05/23,Producto 18,$21.98
06/05/23,Producto 10,$988.40
06/05/23,Producto 9,"$8,312.95"
06/05/23,Producto 24,"$2,464.77"
06/05/23,Producto 14,"$2,995.07"
06/05/23,Producto 5,"$3,934.99"
06/05/23,Producto 4,$990.53
06/05/23,Producto 7,"$4,978.98"
06/05/23,Producto 3,$37.35
06/05/23,Producto 6,"$5,083.58"
06/05/23,Producto 1,$85.95
06/05/23,Producto 18,$20.03
06/05/23,Producto 17,"$1,342.21"
06/05/23,Producto 23,"$1,207.78"
07/05/23,Producto 10,$520.67
07/05/23,Producto 1,$63.96
07/05/23,Producto 14,"$2,120.62"
07/05/23,Producto 23,"$1,065.33"
07/05/23,Producto 4,$546.74
07/05/23,Producto 5,"$2,905.08"
07/05/23,Producto 17,"$1,086.36"
07/05/23,Producto 6,"$3,969.30"
07/05/23,Producto 7,"$2,518.43"
07/05/23,Producto 16,$10.49
07/05/23,Producto 9,"$5,795.42"
07/05/23,Producto 18,$19.54
07/05/23,Producto 24,"$1,405.30"
07/05/23,Producto 3,$27.39
08/05/23,Producto 10,$230.85
08/05/23,Producto 1,$17.99
08/05/23,Producto 24,$851.58
08/05/23,Producto 5,"$1,551.02"
08/05/23,Producto 18,$8.55
08/05/23,Producto 23,$745.04
08/05/23,Producto 14,"$1,440.86"
08/05/23,Producto 9,"$3,326.95"
08/05/23,Producto 3,$19.92
08/05/23,Producto 7,"$1,887.58"
08/05/23,Producto 17,$545.68
08/05/23,Producto 6,"$2,043.92"
08/05/23,Producto 4,$402.81
09/05/23,Producto 24,$919.54
09/05/23,Producto 5,"$1,833.79"
09/05/23,Producto 14,"$1,325.52"
09/05/23,Producto 23,$736.45
09/05/23,Producto 4,$546.74
09/05/23,Producto 1,$35.98
09/05/23,Producto 6,"$2,483.91"
09/05/23,Producto 10,$423.75
09/05/23,Producto 9,"$3,645.20"
09/05/23,Producto 17,$565.67
09/05/23,Producto 7,"$2,132.87"
09/05/23,Producto 3,$9.96
10/05/23,Producto 10,$424.74
10/05/23,Producto 17,$652.62
10/05/23,Producto 6,"$2,521.44"
10/05/23,Producto 1,$85.95
10/05/23,Producto 5,"$2,056.75"
10/05/23,Producto 18,$10.99
10/05/23,Producto 4,$927.56
10/05/23,Producto 14,"$1,477.86"
10/05/23,Producto 24,"$1,219.39"
10/05/23,Producto 23,"$1,014.75"
10/05/23,Producto 3,$17.43
10/05/23,Producto 9,"$4,340.43"
10/05/23,Producto 7,"$1,829.73"
11/05/23,Producto 14,"$2,158.15"
11/05/23,Producto 4,$840.60
11/05/23,Producto 1,$49.97
11/05/23,Producto 23,$897.69
11/05/23,Producto 24,"$1,319.34"
11/05/23,Producto 6,"$3,060.08"
11/05/23,Producto 17,$987.42
11/05/23,Producto 5,"$2,484.51"
11/05/23,Producto 3,$24.90
11/05/23,Producto 9,"$4,690.22"
11/05/23,Producto 10,$535.67
11/05/23,Producto 7,"$2,481.86"
12/05/23,Producto 17,"$1,245.26"
12/05/23,Producto 7,"$5,149.54"
12/05/23,Producto 9,"$8,695.33"
12/05/23,Producto 24,"$2,716.65"
12/05/23,Producto 6,"$5,133.46"
12/05/23,Producto 10,$773.53
12/05/23,Producto 4,"$1,980.06"
12/05/23,Producto 23,"$1,539.27"
12/05/23,Producto 14,"$3,453.51"
12/05/23,Producto 5,"$4,473.84"
12/05/23,Producto 3,$34.86
12/05/23,Producto 1,$103.94
13/05/23,Producto 23,"$2,019.01"
13/05/23,Producto 4,"$1,540.27"
13/05/23,Producto 9,"$9,764.43"
13/05/23,Producto 7,"$6,102.75"
13/05/23,Producto 1,$177.89
13/05/23,Producto 24,"$2,304.85"
13/05/23,Producto 10,$934.45
13/05/23,Producto 6,"$6,552.99"
13/05/23,Producto 3,$29.88
13/05/23,Producto 5,"$4,995.02"
13/05/23,Producto 14,"$4,357.75"
13/05/23,Producto 16,$20.98
13/05/23,Producto 18,$11.48
13/05/23,Producto 17,"$1,646.03"
14/05/23,Producto 4,"$1,093.48"
14/05/23,Producto 3,$32.37
14/05/23,Producto 9,"$7,072.33"
14/05/23,Producto 24,"$1,439.28"
14/05/23,Producto 17,$909.47
14/05/23,Producto 5,"$3,669.33"
14/05/23,Producto 10,$694.58
14/05/23,Producto 6,"$4,866.18"
14/05/23,Producto 18,$21.98
14/05/23,Producto 1,$17.99
14/05/23,Producto 23,"$1,416.62"
14/05/23,Producto 14,"$2,805.40"
14/05/23,Producto 7,"$3,915.17"
15/05/23,Producto 17,$348.79
15/05/23,Producto 5,"$1,612.55"
15/05/23,Producto 23,$848.34
15/05/23,Producto 24,$999.50
15/05/23,Producto 18,$10.99
15/05/23,Producto 10,$393.76
15/05/23,Producto 14,"$1,491.20"
15/05/23,Producto 19,$15.99
15/05/23,Producto 1,$13.99
15/05/23,Producto 9,"$3,145.64"
15/05/23,Producto 7,"$1,552.62"
15/05/23,Producto 6,"$2,437.58"
15/05/23,Producto 4,$652.69
15/05/23,Producto 3,$17.43
16/05/23,Producto 23,$830.86
16/05/23,Producto 7,"$1,910.90"
16/05/23,Producto 6,"$2,281.39"
16/05/23,Producto 10,$427.74
16/05/23,Producto 14,"$1,408.10"
16/05/23,Producto 17,$575.66
16/05/23,Producto 24,$939.53
16/05/23,Producto 5,"$1,507.10"
16/05/23,Producto 3,$24.90
16/05/23,Producto 4,$717.66
16/05/23,Producto 1,$73.95
16/05/23,Producto 9,"$3,337.02"
16/05/23,Producto 18,$21.98
17/05/23,Producto 17,$473.73
17/05/23,Producto 9,"$3,273.55"
17/05/23,Producto 10,$320.82
17/05/23,Producto 14,"$1,672.96"
17/05/23,Producto 6,"$2,674.07"
17/05/23,Producto 5,"$1,482.13"
17/05/23,Producto 1,$17.99
17/05/23,Producto 24,"$1,445.28"
17/05/23,Producto 7,"$2,536.04"
17/05/23,Producto 23,$772.05
17/05/23,Producto 4,$651.69
18/05/23,Producto 4,"$1,033.51"
18/05/23,Producto 6,"$2,845.56"
18/05/23,Producto 1,$17.99
18/05/23,Producto 9,"$4,432.07"
18/05/23,Producto 24,"$1,619.19"
18/05/23,Producto 23,$980.20
18/05/23,Producto 7,"$2,637.38"
18/05/23,Producto 17,$625.64
18/05/23,Producto 14,"$1,855.65"
18/05/23,Producto 10,$441.75
18/05/23,Producto 18,$19.54
18/05/23,Producto 3,$12.45
18/05/23,Producto 5,"$1,926.86"
